image_id,image_path,sex,category,length,style,designer,shop_name,hashtag1,hashtag2,hashtag3
여성_CUT_미디엄_레이어드컷_35,images\여성_CUT_미디엄_레이어드컷_35.jpg,여성,CUT,미디엄,레이어드컷,디자이너 MOON,어나더즈 홍대상수점,#레이어드컷,#파스텔,
여성_CUT_미디엄_허쉬컷_3,images\여성_CUT_미디엄_허쉬컷_3.jpg,여성,CUT,미디엄,허쉬컷,디자이너 최인혜,희올헤어 본점,#레이어드컷,#원랭스컷,#허쉬컷
여성_CUT_미디엄_허쉬컷_4,images\여성_CUT_미디엄_허쉬컷_4.jpg,여성,CUT,미디엄,허쉬컷,디자이너 최인혜,희올헤어 본점,#발레아쥬,#레이어드컷,#허쉬컷
여성_CUT_미디엄_허쉬컷_7,images\여성_CUT_미디엄_허쉬컷_7.jpg,여성,CUT,미디엄,허쉬컷,실장 최영,더차 강남점,#다크브라운,#허쉬펌,#허쉬컷
여성_CUT_미디엄_허쉬컷_8,images\여성_CUT_미디엄_허쉬컷_8.jpg,여성,CUT,미디엄,허쉬컷,원장 김영식,카벨로헤어 선릉점,#디지털펌,#볼륨매직,#허쉬컷
여성_CUT_미디엄_허쉬컷_9,images\여성_CUT_미디엄_허쉬컷_9.jpg,여성,CUT,미디엄,허쉬컷,원장 김영식,카벨로헤어 선릉점,#오렌지브라운,#셋팅펌,#허쉬컷
여성_CUT_미디엄_허쉬컷_16,images\여성_CUT_미디엄_허쉬컷_16.jpg,여성,CUT,미디엄,허쉬컷,디자이너 소원,헤어더뷰 강남점,#다크브라운,#레이어드컷,#허쉬컷
여성_CUT_미디엄_허쉬컷_17,images\여성_CUT_미디엄_허쉬컷_17.jpg,여성,CUT,미디엄,허쉬컷,디자이너 최인혜,희올헤어 본점,#원랭스컷,#레이어드컷,#허쉬컷
여성_CUT_미디엄_허쉬컷_18,images\여성_CUT_미디엄_허쉬컷_18.jpg,여성,CUT,미디엄,허쉬컷,원장 수인,준오헤어 교대역점,#C컬펌,#허쉬컷,#레이어드컷
여성_CUT_미디엄_허쉬컷_19,images\여성_CUT_미디엄_허쉬컷_19.jpg,여성,CUT,미디엄,허쉬컷,원장 신새벽,어나더즈 홍대상수점,#레이어드컷,#허쉬컷,#애쉬그레이
여성_CUT_미디엄_허쉬컷_21,images\여성_CUT_미디엄_허쉬컷_21.jpg,여성,CUT,미디엄,허쉬컷,디자이너 최인혜,희올헤어 본점,#발레아쥬,#레이어드컷,#허쉬컷
여성_CUT_미디엄_허쉬컷_22,images\여성_CUT_미디엄_허쉬컷_22.jpg,여성,CUT,미디엄,허쉬컷,디자이너 최인혜,희올헤어 본점,#볼륨매직,#레이어드컷,#허쉬컷
여성_CUT_미디엄_허쉬컷_24,images\여성_CUT_미디엄_허쉬컷_24.jpg,여성,CUT,미디엄,허쉬컷,디자이너 한비,꾸블랑헤어 홍대상수점,#허쉬컷,#레드와인,#허쉬컷
여성_CUT_미디엄_허쉬컷_25,images\여성_CUT_미디엄_허쉬컷_25.jpg,여성,CUT,미디엄,허쉬컷,디자이너 한비,꾸블랑헤어 홍대상수점,#허쉬컷,#레드와인,#허쉬펌
여성_CUT_미디엄_허쉬컷_26,images\여성_CUT_미디엄_허쉬컷_26.jpg,여성,CUT,미디엄,허쉬컷,디자이너 류승연,모어온헤어 강남점,#허쉬펌,#허쉬컷,#카키브라운
여성_CUT_미디엄_허쉬컷_27,images\여성_CUT_미디엄_허쉬컷_27.jpg,여성,CUT,미디엄,허쉬컷,디자이너 최인혜,희올헤어 본점,#볼륨매직,#레이어드컷,#허쉬컷
여성_CUT_미디엄_허쉬컷_28,images\여성_CUT_미디엄_허쉬컷_28.jpg,여성,CUT,미디엄,허쉬컷,디자이너 채은,프린 청담점,#블루블랙,#허쉬펌,#허쉬컷
여성_CUT_미디엄_허쉬컷_29,images\여성_CUT_미디엄_허쉬컷_29.jpg,여성,CUT,미디엄,허쉬컷,디자이너 유명,준오헤어 방배역점,#허쉬펌,#허쉬컷,#레이어드컷
여성_CUT_미디엄_허쉬컷_30,images\여성_CUT_미디엄_허쉬컷_30.jpg,여성,CUT,미디엄,허쉬컷,디자이너 유일,리엑스류 베이직 송파나루역점,#허쉬컷,#레드브라운,#허쉬펌
여성_CUT_미디엄_허쉬컷_31,images\여성_CUT_미디엄_허쉬컷_31.jpg,여성,CUT,미디엄,허쉬컷,실장 최영,더차 강남점,#다크브라운,#허쉬펌,#허쉬컷
여성_CUT_미디엄_허쉬컷_33,images\여성_CUT_미디엄_허쉬컷_33.jpg,여성,CUT,미디엄,허쉬컷,디자이너 김지나,더차 잠실점,#다크브라운,#C컬펌,#허쉬컷
여성_CUT_미디엄_허쉬컷_34,images\여성_CUT_미디엄_허쉬컷_34.jpg,여성,CUT,미디엄,허쉬컷,디자이너 류승연,모어온헤어 강남점,#허쉬펌,#허쉬컷,#레이어드컷
여성_CUT_미디엄_허쉬컷_35,images\여성_CUT_미디엄_허쉬컷_35.jpg,여성,CUT,미디엄,허쉬컷,디자이너 류승연,모어온헤어 강남점,#올리브브라운,#허쉬펌,#허쉬컷
여성_CUT_미디엄_샤기컷_2,images\여성_CUT_미디엄_샤기컷_2.jpg,여성,CUT,미디엄,샤기컷,실장 가예,데생헤어 성신여대점,#샤기컷,#레이어드컷,#C컬펌
여성_CUT_미디엄_샤기컷_3,images\여성_CUT_미디엄_샤기컷_3.jpg,여성,CUT,미디엄,샤기컷,부원장 해나,샾머무르다 신촌명물거리점,#C컬펌,#샤기컷,#허쉬컷
여성_CUT_미디엄_샤기컷_4,images\여성_CUT_미디엄_샤기컷_4.jpg,여성,CUT,미디엄,샤기컷,디자이너 김동재,더봄 가로수길점,#허쉬컷,#샤기컷,#볼드펌
여성_CUT_미디엄_샤기컷_5,images\여성_CUT_미디엄_샤기컷_5.jpg,여성,CUT,미디엄,샤기컷,대표 원장 서리,더프로스트헤어 신림점,#레이어드컷,#허쉬컷,#샤기컷
여성_CUT_미디엄_샤기컷_6,images\여성_CUT_미디엄_샤기컷_6.jpg,여성,CUT,미디엄,샤기컷,팀장 인형,살롱드라피네 강남점,#레이어드컷,#허쉬컷,#샤기컷
여성_CUT_미디엄_샤기컷_8,images\여성_CUT_미디엄_샤기컷_8.jpg,여성,CUT,미디엄,샤기컷,부원장 세라 ,We헤어 상봉역점,#레이어드컷,#허쉬컷,#샤기컷
여성_CUT_미디엄_샤기컷_10,images\여성_CUT_미디엄_샤기컷_10.jpg,여성,CUT,미디엄,샤기컷,디자이너 하이,무제헤어 홍대점,#레이어드컷,#허쉬펌,#샤기컷
여성_CUT_미디엄_샤기컷_16,images\여성_CUT_미디엄_샤기컷_16.jpg,여성,CUT,미디엄,샤기컷,디자이너 미미,양리헤어 홍대점,#브릿지,#레이어드컷,#샤기컷
여성_CUT_미디엄_샤기컷_24,images\여성_CUT_미디엄_샤기컷_24.jpg,여성,CUT,미디엄,샤기컷,팀장 인형,살롱드라피네 강남점,#볼륨매직,#샤기컷,#허쉬컷
여성_CUT_미디엄_샤기컷_26,images\여성_CUT_미디엄_샤기컷_26.jpg,여성,CUT,미디엄,샤기컷,디렉터 두표,순수 청담본점,#허쉬펌,#허쉬컷,#샤기컷
여성_CUT_미디엄_샤기컷_27,images\여성_CUT_미디엄_샤기컷_27.jpg,여성,CUT,미디엄,샤기컷,원장 다솔,에센슈얼 방배점,#올리브브라운,#C컬펌,#샤기컷
여성_CUT_미디엄_샤기컷_29,images\여성_CUT_미디엄_샤기컷_29.jpg,여성,CUT,미디엄,샤기컷,디자이너 해이,순시키헤어 로맨티크점,#골드브라운,#샤기컷,#허쉬컷
여성_CUT_미디엄_샤기컷_30,images\여성_CUT_미디엄_샤기컷_30.jpg,여성,CUT,미디엄,샤기컷,디자이너 미미,양리헤어 홍대점,#애쉬블론드,#샤기컷,#허쉬컷
여성_CUT_미디엄_샤기컷_31,images\여성_CUT_미디엄_샤기컷_31.jpg,여성,CUT,미디엄,샤기컷,수석디자이너 이채연,야드 광화문 본점,#블루블랙,#C컬펌,#샤기컷
여성_CUT_미디엄_샤기컷_33,images\여성_CUT_미디엄_샤기컷_33.jpg,여성,CUT,미디엄,샤기컷,디렉터 현미,순수 청담본점,#레이어드컷,#샤기컷,#허쉬컷
여성_CUT_미디엄_샤기컷_34,images\여성_CUT_미디엄_샤기컷_34.jpg,여성,CUT,미디엄,샤기컷,디자이너 미미,양리헤어 홍대점,#발레아쥬,#허쉬컷,#샤기컷
여성_CUT_미디엄_샤기컷_35,images\여성_CUT_미디엄_샤기컷_35.jpg,여성,CUT,미디엄,샤기컷,디자이너 미미,양리헤어 홍대점,#로즈골드,#허쉬컷,#샤기컷
여성_CUT_미디엄_리프컷_3,images\여성_CUT_미디엄_리프컷_3.jpg,여성,CUT,미디엄,리프컷,디자이너 다인,"쉼, 신도림점",#C컬펌,#허쉬컷,#리프컷
여성_CUT_미디엄_리프컷_4,images\여성_CUT_미디엄_리프컷_4.jpg,여성,CUT,미디엄,리프컷,대표원장 왕구,어바웃9 신림역점,#애쉬블론드,#볼륨매직,#리프컷
여성_CUT_미디엄_리프컷_8,images\여성_CUT_미디엄_리프컷_8.jpg,여성,CUT,미디엄,리프컷,디렉터 하루,순수 청담본점,#레이어드컷,#리프컷,#허쉬컷
여성_CUT_미디엄_리프컷_12,images\여성_CUT_미디엄_리프컷_12.jpg,여성,CUT,미디엄,리프컷,헤어디자이너 수희,박승철헤어스투디오 중계롯데마트점,#리프컷,#발레아쥬,#글램펌
여성_CUT_미디엄_리프컷_13,images\여성_CUT_미디엄_리프컷_13.jpg,여성,CUT,미디엄,리프컷,디자이너 미미,양리헤어 홍대점,#파스텔,#허쉬컷,#리프컷
여성_CUT_미디엄_리프컷_16,images\여성_CUT_미디엄_리프컷_16.jpg,여성,CUT,미디엄,리프컷,팀장 황구,베이바이허슬기 서울숲점,#리프컷,#레이어드펌,#번헤어
여성_CUT_미디엄_리프컷_17,images\여성_CUT_미디엄_리프컷_17.jpg,여성,CUT,미디엄,리프컷,팀장 단비,에이바헤어 강변점,#리프컷,#리프펌,#초코브라운
여성_CUT_미디엄_리프컷_18,images\여성_CUT_미디엄_리프컷_18.jpg,여성,CUT,미디엄,리프컷,Artist 소희,정살롱 구로디지털점,#리프컷,#허쉬펌,#레이어드펌
여성_CUT_미디엄_리프컷_24,images\여성_CUT_미디엄_리프컷_24.jpg,여성,CUT,미디엄,리프컷,디자이너 김영직,베니베리하우스 강남점,#레이어드컷,#리프컷,#S컬펌
여성_CUT_미디엄_보브컷_1,images\여성_CUT_미디엄_보브컷_1.jpg,여성,CUT,미디엄,보브컷,부원장 담아,에이바헤어 강변점,#보브컷,#C컬펌,#쿠퍼브라운
여성_CUT_미디엄_보브컷_2,images\여성_CUT_미디엄_보브컷_2.jpg,여성,CUT,미디엄,보브컷,부원장 담아,에이바헤어 강변점,#보브컷,#C컬펌,#초코브라운
여성_CUT_미디엄_보브컷_3,images\여성_CUT_미디엄_보브컷_3.jpg,여성,CUT,미디엄,보브컷,원장 의진,에이바헤어 강변점,#보브컷,#볼륨매직,#베이지브라운
여성_CUT_미디엄_보브컷_4,images\여성_CUT_미디엄_보브컷_4.jpg,여성,CUT,미디엄,보브컷,디자이너 가연,헤어더뷰 이수점,#보브컷,#C컬펌,#밀크브라운
여성_CUT_미디엄_보브컷_6,images\여성_CUT_미디엄_보브컷_6.jpg,여성,CUT,미디엄,보브컷,본부장 로운,프랑크프로보 강남점,#다크브라운,#보브컷,#디지털펌
여성_CUT_미디엄_보브컷_7,images\여성_CUT_미디엄_보브컷_7.jpg,여성,CUT,미디엄,보브컷,원장 노아,아오하헤어 잠실점,#디지털펌,#쿠션펌,#보브컷
여성_CUT_미디엄_보브컷_8,images\여성_CUT_미디엄_보브컷_8.jpg,여성,CUT,미디엄,보브컷,원장 써니,쌤시크 신촌점,#보브컷,#원랭스컷,#C컬펌
여성_CUT_미디엄_원랭스컷_0,images\여성_CUT_미디엄_원랭스컷_0.jpg,여성,CUT,미디엄,원랭스컷,디자이너 최인혜,희올헤어 본점,#레이어드컷,#원랭스컷,#허쉬컷
여성_CUT_미디엄_원랭스컷_1,images\여성_CUT_미디엄_원랭스컷_1.jpg,여성,CUT,미디엄,원랭스컷,원장 우연,메이에르 구로점,#다크브라운,#빌드펌,#원랭스컷
여성_CUT_미디엄_원랭스컷_3,images\여성_CUT_미디엄_원랭스컷_3.jpg,여성,CUT,미디엄,원랭스컷,디자이너 MOON,어나더즈 홍대상수점,#원랭스컷,#애쉬블론드,#원랭스컷
여성_CUT_미디엄_원랭스컷_4,images\여성_CUT_미디엄_원랭스컷_4.jpg,여성,CUT,미디엄,원랭스컷,디자이너 최인혜,희올헤어 본점,#원랭스컷,#레이어드컷,#허쉬컷
여성_CUT_미디엄_원랭스컷_6,images\여성_CUT_미디엄_원랭스컷_6.jpg,여성,CUT,미디엄,원랭스컷,디자이너 가을,네이처헤어 상봉점,#히피펌,#젤리펌,#원랭스컷
여성_CUT_미디엄_원랭스컷_7,images\여성_CUT_미디엄_원랭스컷_7.jpg,여성,CUT,미디엄,원랭스컷,디자이너 최인혜,희올헤어 본점,#볼륨매직,#레이어드컷,#원랭스컷
여성_CUT_미디엄_원랭스컷_8,images\여성_CUT_미디엄_원랭스컷_8.jpg,여성,CUT,미디엄,원랭스컷,실장 아람,모어온헤어 강남점,#히피펌,#젤리펌,#원랭스컷
여성_CUT_미디엄_원랭스컷_9,images\여성_CUT_미디엄_원랭스컷_9.jpg,여성,CUT,미디엄,원랭스컷,실장 조은,모어온헤어 본점,#C컬펌,#빌드펌,#원랭스컷
여성_CUT_미디엄_원랭스컷_11,images\여성_CUT_미디엄_원랭스컷_11.jpg,여성,CUT,미디엄,원랭스컷,디자이너 현지,꾸블랑헤어 여의도KBS별관점,#볼륨매직,#C컬펌,#원랭스컷
여성_CUT_미디엄_원랭스컷_12,images\여성_CUT_미디엄_원랭스컷_12.jpg,여성,CUT,미디엄,원랭스컷,디자이너 최인혜,희올헤어 본점,#볼륨매직,#레이어드컷,#원랭스컷
여성_CUT_미디엄_원랭스컷_13,images\여성_CUT_미디엄_원랭스컷_13.jpg,여성,CUT,미디엄,원랭스컷,디자이너 최인혜,희올헤어 본점,#볼륨매직,#레이어드컷,#원랭스컷
여성_CUT_미디엄_원랭스컷_15,images\여성_CUT_미디엄_원랭스컷_15.jpg,여성,CUT,미디엄,원랭스컷,디자이너 최인혜,희올헤어 본점,#레드브라운,#레이어드컷,#원랭스컷
여성_CUT_미디엄_원랭스컷_18,images\여성_CUT_미디엄_원랭스컷_18.jpg,여성,CUT,미디엄,원랭스컷,실장 조은,모어온헤어 본점,#C컬펌,#빌드펌,#원랭스컷
여성_CUT_미디엄_원랭스컷_19,images\여성_CUT_미디엄_원랭스컷_19.jpg,여성,CUT,미디엄,원랭스컷,실장 조은,모어온헤어 본점,#C컬펌,#빌드펌,#원랭스컷
여성_CUT_미디엄_원랭스컷_20,images\여성_CUT_미디엄_원랭스컷_20.jpg,여성,CUT,미디엄,원랭스컷,실장 아람,희올헤어 본점,#원랭스컷,#물결펌,#젤리펌
여성_CUT_미디엄_원랭스컷_21,images\여성_CUT_미디엄_원랭스컷_21.jpg,여성,CUT,미디엄,원랭스컷,실장 아람,희올헤어 본점,#S컬펌,#물결펌,#원랭스컷
여성_CUT_미디엄_원랭스컷_23,images\여성_CUT_미디엄_원랭스컷_23.jpg,여성,CUT,미디엄,원랭스컷,실장 양지영,모어온헤어 본점,#S컬펌,#물결펌,#원랭스컷
여성_CUT_미디엄_원랭스컷_24,images\여성_CUT_미디엄_원랭스컷_24.jpg,여성,CUT,미디엄,원랭스컷,디자이너 우혁,제오헤어 신촌점,#원랭스컷,#오렌지브라운,#애쉬브라운
여성_CUT_미디엄_원랭스컷_25,images\여성_CUT_미디엄_원랭스컷_25.jpg,여성,CUT,미디엄,원랭스컷,디자이너 최인혜,희올헤어 본점,#애쉬브라운,#볼륨매직,#원랭스컷
여성_CUT_미디엄_원랭스컷_29,images\여성_CUT_미디엄_원랭스컷_29.jpg,여성,CUT,미디엄,원랭스컷,디자이너 김보람,희올헤어 본점,#원랭스컷,#S컬펌,#셋팅펌
여성_CUT_미디엄_원랭스컷_32,images\여성_CUT_미디엄_원랭스컷_32.jpg,여성,CUT,미디엄,원랭스컷,디자이너 김보람,희올헤어 본점,#디지털펌,#빌드펌,#원랭스컷
여성_CUT_미디엄_원랭스컷_33,images\여성_CUT_미디엄_원랭스컷_33.jpg,여성,CUT,미디엄,원랭스컷,디자이너 김보람,희올헤어 본점,#C컬펌,#디지털펌,#원랭스컷
여성_CUT_미디엄_원랭스컷_34,images\여성_CUT_미디엄_원랭스컷_34.jpg,여성,CUT,미디엄,원랭스컷,부원장 효은,준오헤어 강남화이트점,#볼륨매직,#원랭스컷,#다크브라운
여성_CUT_미디엄_뱅헤어_1,images\여성_CUT_미디엄_뱅헤어_1.jpg,여성,CUT,미디엄,뱅헤어,디렉터 현미,순수 청담본점,#밀크브라운,#레이어드컷,#뱅헤어
여성_CUT_미디엄_뱅헤어_2,images\여성_CUT_미디엄_뱅헤어_2.jpg,여성,CUT,미디엄,뱅헤어,부원장 이슬,르블라썸 강남점,#골드브라운,#C컬펌,#뱅헤어
여성_CUT_미디엄_뱅헤어_4,images\여성_CUT_미디엄_뱅헤어_4.jpg,여성,CUT,미디엄,뱅헤어,실장 가예,데생헤어 성신여대점,#뱅헤어,#레이어드컷,#초코브라운
여성_CUT_미디엄_뱅헤어_5,images\여성_CUT_미디엄_뱅헤어_5.jpg,여성,CUT,미디엄,뱅헤어,부원장 이슬,르블라썸 강남점,#발레아쥬,#물결펌,#뱅헤어
여성_CUT_미디엄_뱅헤어_6,images\여성_CUT_미디엄_뱅헤어_6.jpg,여성,CUT,미디엄,뱅헤어,부원장 보람,마실 홍대점,#C컬펌,#뱅헤어,#레이어드펌
여성_CUT_미디엄_뱅헤어_7,images\여성_CUT_미디엄_뱅헤어_7.jpg,여성,CUT,미디엄,뱅헤어,원장 의진,에이바헤어 강변점,#뱅헤어,#쿠션펌,#카키브라운
여성_CUT_미디엄_뱅헤어_8,images\여성_CUT_미디엄_뱅헤어_8.jpg,여성,CUT,미디엄,뱅헤어,부원장 이슬,르블라썸 강남점,#다크브라운,#러블리펌,#뱅헤어
여성_CUT_미디엄_뱅헤어_9,images\여성_CUT_미디엄_뱅헤어_9.jpg,여성,CUT,미디엄,뱅헤어,부원장 이슬,르블라썸 강남점,#애쉬블루,#C컬펌,#뱅헤어
여성_CUT_미디엄_뱅헤어_12,images\여성_CUT_미디엄_뱅헤어_12.jpg,여성,CUT,미디엄,뱅헤어,디자이너 차수하,준오헤어 남부터미널역점,#텍스쳐펌,#허쉬컷,#뱅헤어
여성_CUT_미디엄_뱅헤어_13,images\여성_CUT_미디엄_뱅헤어_13.jpg,여성,CUT,미디엄,뱅헤어,디렉터 현미,순수 청담본점,#레이어드컷,#허쉬컷,#뱅헤어
여성_CUT_미디엄_뱅헤어_16,images\여성_CUT_미디엄_뱅헤어_16.jpg,여성,CUT,미디엄,뱅헤어,디자이너 경민,박승철헤어스투디오 잠실홈플러스점,#뱅헤어,#오렌지브라운,#볼륨매직
여성_CUT_미디엄_뱅헤어_18,images\여성_CUT_미디엄_뱅헤어_18.jpg,여성,CUT,미디엄,뱅헤어,디자이너 우기,준오헤어 명동1호점,#빌드펌,#레이어드컷,#뱅헤어
여성_CUT_미디엄_뱅헤어_21,images\여성_CUT_미디엄_뱅헤어_21.jpg,여성,CUT,미디엄,뱅헤어,디자이너 민정,헤어더뷰 강남점,#블루블랙,#볼륨매직,#뱅헤어
여성_CUT_미디엄_뱅헤어_23,images\여성_CUT_미디엄_뱅헤어_23.jpg,여성,CUT,미디엄,뱅헤어,디자이너 소희,보그헤어 창동역점,#뱅헤어,#레이어드컷,#애쉬그레이
여성_CUT_미디엄_뱅헤어_24,images\여성_CUT_미디엄_뱅헤어_24.jpg,여성,CUT,미디엄,뱅헤어,대표원장 다이아,구뜨살롱 방이본점,#뱅헤어,#C컬펌,#카키브라운
여성_CUT_미디엄_뱅헤어_25,images\여성_CUT_미디엄_뱅헤어_25.jpg,여성,CUT,미디엄,뱅헤어,대표원장 다이아,구뜨살롱 방이본점,#C컬펌,#뱅헤어,#카키브라운
여성_CUT_미디엄_뱅헤어_26,images\여성_CUT_미디엄_뱅헤어_26.jpg,여성,CUT,미디엄,뱅헤어,대표원장 다이아,구뜨살롱 방이본점,#뱅헤어,#C컬펌,#카키브라운
여성_CUT_미디엄_뱅헤어_28,images\여성_CUT_미디엄_뱅헤어_28.jpg,여성,CUT,미디엄,뱅헤어,팀장 파인,순시키헤어 로맨티크점,#허쉬펌,#허쉬컷,#뱅헤어
여성_CUT_단발_레이어드컷_1,images\여성_CUT_단발_레이어드컷_1.jpg,여성,CUT,단발,레이어드컷,디자이너 유진,이타헤어 선릉역점,#레이어드컷,#C컬펌,#쿠퍼브라운
여성_CUT_단발_레이어드컷_2,images\여성_CUT_단발_레이어드컷_2.jpg,여성,CUT,단발,레이어드컷,원장 우연,메이에르 구로점,#레이어드컷,#볼륨매직,#볼륨펌
여성_CUT_단발_레이어드컷_6,images\여성_CUT_단발_레이어드컷_6.jpg,여성,CUT,단발,레이어드컷,디자이너 최인혜,희올헤어 본점,#원랭스컷,#레이어드컷,#허쉬컷
여성_CUT_단발_레이어드컷_7,images\여성_CUT_단발_레이어드컷_7.jpg,여성,CUT,단발,레이어드컷,부원장 소솔이,모어온헤어 신논현점,#허쉬컷,#허쉬펌,#레이어드컷
여성_CUT_단발_레이어드컷_9,images\여성_CUT_단발_레이어드컷_9.jpg,여성,CUT,단발,레이어드컷,디자이너 태연,헤어더뷰 신림점,#레이어드컷,#볼륨매직,#레드브라운
